id,user,commentText,Labels
Ugi5xl7M3r2UlngCoAEC,rezina khatoon,"dear nishaji maine aaj dhaba style aloo paratha banaayi.main akele hi khaayi,masala maine thoda jyaada daal di.one fourth daalni thi.ek chammamch daal di",6
UgjthTTchOBfn3gCoAEC,Koshik Raval,"superb mam 
my mom is big fan of u  â˜ºâ˜º",4
UgjxOQnO8qnjtHgCoAEC,Varsha Dagur,maa'm u r really my inspiration to cook......  I like ur all videos... I love u,4
Ugil4lkuDSh-R3gCoAEC,Neev Nair,Why are there dislikes on this videos....,6
UgjSX5XMz6dkOngCoAEC,MADHURI DIXIT,nice,3
UgjA2ghYwsWcAngCoAEC,nisha mahajan,wow very nice,3
Ugjvk2krnAMiSHgCoAEC,Muhammad Riaz,nice mam ap sy ak requst hy ap pan pizza bnana sekha dn.apki recipe pizza in oven dkhi hy agr ap pan vla sekha dn to me try kr skti hn.thnx,6
UghS_NPgG3Ra_ngCoAEC,Preeti Tanwar,very nice mam,3
UggZeIc9xxGGAngCoAEC,Mamta Pareek,wow mind blowing dish,2
UgjdC6ZYvm_2mHgCoAEC,Usha Sharma,nice recipe mam,2
UgjIndQ2GRWQ9XgCoAEC,Bharti Bharti,"Thankyu so much mem.. Love you
ðŸ˜ðŸ˜",1
Ugg_h7O9_BrwlXgCoAEC,sujju dio,thanks for d recipe..we tried it today n loved the parathas,1
UgiAGGdodrnFVXgCoAEC,kesar thakore,wow....,3
UgiVY97M3Wwe3ngCoAEC,Paras Singh,thanks a lot mam for sharing us a yummy receipe,5
UggMCicUGHTwU3gCoAEC,Afroz Rehbar,nice recipee mam,2
UghHopvmuPD8b3gCoAEC,Radhe Radhe,yummy... ðŸ˜‹ðŸ˜‹ i like ur all recipes..,5
UggJGGTT8x4bH3gCoAEC,Shubhra Singh,way of explanstion is very nice.....ðŸ‘ŒðŸ‘Œ nice mamðŸ‘ðŸ‘,4
UggMfsMBg3EB9XgCoAEC,sonam singh,"very nice mam, aapki sari receipe bahut tasty hoti hai, try karungi",4
UgiJ2jztn0r4Z3gCoAEC,Hitender singh Yadav,why u don't add onion and garlic in any of the recipe,6
UgioRbzESEscwXgCoAEC,Bharti Bharti,Partha belte he to tut jata hai help....mi,7
UgglpddLhYYiengCoAEC,Princess Riya,superb recipe mam,2
UghAT75FIRGPIngCoAEC,Sweeti Jain,nice ðŸ˜Štasty,5
UghPzbzmW2YSMHgCoAEC,Mayank Dalal,very easy n tasty thanx for sharing this recipe your voice is so cute likes my mum...ðŸ‘ŒðŸ‘Œ,5
UghOoYAtwc9zLngCoAEC,babli pansotra,hmmmmm yummy...,2
Ugi-J2TsOp2FF3gCoAEC,Alok Mishra,u r too good mam,4
UgjRHFosUv6xMXgCoAEC,Ajay Sharma,accha bana hai mem,6
UgjanB6sfJdkvngCoAEC,naz baloch,wow nice recipe,2
UghDb6JV2Dz-H3gCoAEC,Rajan Thapa,aunty bulau kabhi ghar mein khana khane k liye;.....,6
UggxlV9YJrd6P3gCoAEC,divya lakshmi,lovely!!you are magician!!,4
UgjCmiIDQjmljngCoAEC,Monali Parikh,amazing ðŸ‘ŒðŸ˜ðŸ˜ðŸ˜˜,3
UggQndKJ7pIe53gCoAEC,Dazzling Diva,You're sooooo cute and sweetðŸ˜Š,4
Ugigz-etiFfQZ3gCoAEC,Chetan Nagar,yammy,2
UghNBRTwjSQzP3gCoAEC,Alisha Shaikh,nishaji l always follow u,4
UgjgH78VkYgD-3gCoAEC,Alisha Shaikh,l love u,6
UgjiH3Hceq4OpXgCoAEC,The Unknown,There is ocean falling down from my mouth,6
Ugg8o-tgGE82PXgCoAEC,Gopal Misra,its super,3
UggPAgYCHabaKngCoAEC,Vimlesh Chauhan,agar aalu Gila Ho Jay to Kya Karna chahiyea..... man....,7
UggRMhYFA2gbjHgCoAEC,Md SUFIYAN,nice,3
UghZGWKKh1Wam3gCoAEC,manoj shaw,nice recepie manðŸ˜,2
UgjBYas6XPz2tHgCoAEC,JÃ¨R rÅ¸,Yummy,2
UghoW_tSE7un73gCoAEC,Dem TalcoRE,very very very tastey,2
Ugibe8mikk-HRngCoAEC,Raman Deep,"lb u mam ajj kal ma bhut c respy bna rhi hu ap ki video dekh ker.
txxxx so much.mam",1
Ugi5ZIrUjCAY0XgCoAEC,sang625,yum yum yum yum yummmmmmmm!!! <3 <3 <3 <3,2
UgiQeOjhVYOg8XgCoAEC,Gulafsha Saifi,wow maa'am it's so easy,2
UghlCjBlYTD4DXgCoAEC,kajal kumari,uh r so cute bilkul Maa ki tarah samjhate ho app mam ðŸ˜,4
Ughn-JoqfL7jB3gCoAEC,A B,I loved the way she narrated! So cute :),4
Ugjbb61OD-LgMXgCoAEC,Dheerendra Singh,bhatoore,6
UgjV-2HlrmPm3ngCoAEC,Arun Sisodiya,Tasty Paratha,2
Ughty-mq41XiA3gCoAEC,Huzaifataj Huzaifataj,yummy ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…ðŸ‘…,2
UgjPy1rXWQSmEXgCoAEC,Preet Preet,man aap Ke Raspi wahut wahut wahut wahut achi hoti hai. Thank you mam,5
UgjGSxGp-yUqW3gCoAEC,s samee,namaskar,6
UggoBPYpn_d3LngCoAEC,Nilufa Akhtar,"nice ,",3
UghESmdTSNoqsXgCoAEC,MATTY WHITE,i was eating an aloo paratha while watching this,6
UgjAmVP3E3S0SHgCoAEC,Nate Brown,reminds me of samosa,6
UgiR7sxRlMDdHngCoAEC,soft solution,very nice,3
UgioES86EKqffHgCoAEC,poornima ts,Hi Mam I prepared aloo paratha following your recipe for my parents they loved it thank you.... paratha came very soft and tasty...,1
UgiHBkJHYwNTU3gCoAEC,huriya fatima fatima,Aunty muje b do,6
Ugi2iKdEMiUD1HgCoAEC,Tanu Rishi,Very good,3
UggYSp8Bqbuz53gCoAEC,Aryan no,So so so yummy and tasty,2
UggPEFcUIrtKZHgCoAEC,Anushree Thakur,"I Loveeeeee Alloo Paratha, bt mai na aloo ko pahle hi chhil kar tab boil krti hun,, lekin dhaniya powder nhi dali kv ,, aaj shaam me pakka apke jaisa dhaniya powder mila kr  aloo paratha bnaungi & sab mil kar khayenge ,, U R GREAT MAM,,",4
UghihC6UT8Xe7ngCoAEC,Hello Gorgeous Beauty Salon,thanks mam its so easy....,5
UggMlNGEV-cYpHgCoAEC,Rekha Mannu,nice Nisha mam i love ur voice aap bolte hue bhut cute lgte ho love you so much,4
UghVed7ydykcgngCoAEC,Hussain Haideri,Wow it looks very testy I like it,2
UgiFJ3an8evRAXgCoAEC,Sandeep Kashetty,super ammaji.........swadist paranthas sikhaye aapne hamare liye........shukriya,5
UgiK0EMKBoZVC3gCoAEC,shruthi arkachari,stuffed paratha,6
Ugjud_2oZz8s33gCoAEC,HARSHAD RATHOD,"thank u mam for the tasty recipes......
ur hand is like magician",5
UghaIyVKOMbUJHgCoAEC,Rukeya hussain,nice,3
UggtpmIMv7la_ngCoAEC,Ravi Anand,mam you are too cute ..love you so much,4
UgiXHtWvUL6Q9XgCoAEC,Bint-e- Sardaran,mash krny k liay kanta istamal kryn tou achy sy hoty hyn,6
UgjOqPg3KmN5_XgCoAEC,Kiritbhai Chaudhary,Testy,2
UghoehsevnIsyHgCoAEC,SUSHANT KUMAR,nyc,3
Ugi_Vx2XfE-o2ngCoAEC,Bimal Sidhu,waaaooo mam yummy my fav ..,2
UghkxyfIj8SgnHgCoAEC,Adeeba Shamsi,"Aloo ki paratha uff ..... I liked it sooooo much 
specially dis aloo ki paratha  recipe 
I can take this Paratha to skool, picnic everywhere I loved it soo much 
THANK YOU NISHA MAM",5
UghSkKKGSp9rNngCoAEC,Mohit Bajaj,great good recipe,2
UghFMLKlyMOK03gCoAEC,Yamini Reddy,I have watched many videos on how to make paratas.This is a very nice video I have ever watched. Thank you mam,5
UggvC198o76AOXgCoAEC,Saptarshi Pal,"my mom made the cheese paratha, and It was awsome and the same expression for this too. Thank you mam for sharing your recipes. thank you very much.â˜ºðŸ‘ŒðŸ‘",1
UgjoDPGZKPH3D3gCoAEC,MULTI ENTERTAINMENT,aalo tikki,6
Ugh5fl_XFq_t73gCoAEC,Satish Syangtan,tq mamðŸ‘ðŸ‘ðŸ‘ðŸ‘,1
Uggo06I_x6vfoHgCoAEC,Prince Dabas,osm video,3
Ugiyxgmh78q0K3gCoAEC,Jannat Rawan,Best aloo paratha recipe,2
UghXGNffc9ma3XgCoAEC,neetu j,mam u are the best,4
Ught2qJR-Hwx-ngCoAEC,SEEMA WAGH,wow mam very yummy paratha,2
UghQJKTD65j5J3gCoAEC,Deepak Singh,aunty got skills man,4
Ugjlm6vJRn5xCHgCoAEC,Farhan Farhan,Maine aap ki recipe try ki but tasty bne.thnx medam,5
UggKSXUuLJea9XgCoAEC,Anju Tamang,Easy recipe I'm going to try,2
UgiyOkNqZetayngCoAEC,Varieties,WOW!!! Ham hamari gharpe Aloo Paratha banana try korengge. Thank you Nisha ji.,1
UgjVAo8gbalhkXgCoAEC,Suman Naskar,"Yummy...
love to eat aloo paratha..",2
Uggp-a6VRWiYVHgCoAEC,Aanchal Jain,mam you are the best Agar mujhe kuch bana hai tho main apke channel pe hi dekhti hu your kids are great that they get so good food to eat thanks for the recipe,4
UggZ4EpRn7dypngCoAEC,Vijay Raghwuanshi,wawa,3
Ughj3GTcqK9n33gCoAEC,Sabina Ansari,this Recipe is very nice,2
UggQ_YBQjIVOBHgCoAEC,Garima Rana,aunty u r great,4
Ughf5KQ6t0XFN3gCoAEC,bhashyam lakshmi,and I am from Dubai i see it vidios,6
Ugj1eewPHgHnpXgCoAEC,kapil bainiwal,I love it,6
Ugj0-sP9FQgB43gCoAEC,Pallvi Kushwaha,verry verry verry verry verry verry verry verry verry Nice,3
UgjOWZQn-xIiv3gCoAEC,Utkarsh Singh,ma'am ur voice is so cute and sweet.......,4
UgiukQHbqjJ7YHgCoAEC,shantha prabhakar,thank u madam,1
Ugh8WSJao4GdkXgCoAEC,Natasha kaur,easy way to make yummy parashtas,2
Ugg_EcHWgfXDSngCoAEC,Samaya Singh,thanks mam itne testy pratho ki recepi btane ke liye I really like it so yummy uuummuuaa mam,5
UghyxZN_sa3-F3gCoAEC,Anjana Kumari,mam apke recipes mujhe aur meri mom ko bhaut achhi lagti hai.mam  aap bhut achha explain karti hain.......ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹ðŸ˜‹,4
UggUqmRloQY_h3gCoAEC,Mubeen Qureshi,hiiii .Nisha ji   .mai aap Ki bahat badi faaaaan hun.aap Ki recipe hamesha bahat ache rahte...keep it up mam.,4
UgipUIJ9E-PqnXgCoAEC,ROHAN DHAPTE,"It is so nice , wow ! Thank's",6
UggxpS1PwSw1cngCoAEC,Adeeba Shamsi,"hii Nisha MAM
I'm Adeeba Shamsi from KOLKATA 
I and my mother saw your RECIPE we loved it ,it was so yummy and so delicious
I have also saw your French fries that was also so crispy and ummm nice 
Your all RECIPE r soo gud
THNX 4 MAKING SUCH A BEAUTIFUL RECIPE",5
Ugi9D0Yor8CRHngCoAEC,jassie babbal fan Rashima,nisha memâ¤ðŸ™aap best ho sach both ku6 seekha aapseðŸ˜Š,4
UgjVLwHHHcFnQHgCoAEC,Babita Guleria,good,3
UggoXP6TgOt48ngCoAEC,Cheetah Chug,I like this recipe,2
Ugitr3wAneuEYHgCoAEC,Prarthana Raut,Nisha mam luv u,6
UggUN0XRartLYXgCoAEC,vinay balodhi,"madam,your style of teaching is so nice and your voice is also very nice.. thank you",5
UgiZTMIwgJrUzXgCoAEC,amazing ideas dilu,kitna aacha smjate h ap,4
UghKTFO-u8D6BngCoAEC,Meena Ravi,heyyyy thankyou nisha ji partha is tooo good my hubby given me a compliment ...........,1
Uggqoul25i1sXngCoAEC,Meena Ravi,hello aunty my aaj iss recipe ko b try kari hu per my tho nahi khaiyi hu mere husband ko lunchme rakara di dekana hai kya bolthe ki ......now am waiting for compliment from my hubby,6
UgiSApOruwZ_-HgCoAEC,Monali Ingale,aap bahut aache se samjhati h thanks me ye recipi try karungi,5
UghMMCYiKnZV5HgCoAEC,Siddhi Ravula,So tasty yum yum yum,2
UgiRKOORW3VOIXgCoAEC,tarun singhal,itna jyada atta aur itne kam aloo....,6
UgjWzzTNz2hmtXgCoAEC,Bacon Williams,"She looks and talks like one of those gold hearted aunties that you can rarely see in your neighbourhood. Btw, felt like my mom taught me through YouTube.",4
UghSJ9a6lSGGBHgCoAEC,Prajakta Hingnekar,thanks tai,1
UggAy5dA8lGi5XgCoAEC,Sadia Shorna,Thank you so much aunty. aap ki recepi follow karke mene alu paratha banayi  or mera husband ne bohot pasand kiya hai. love you aunty.,1
UggW3NravNGuf3gCoAEC,Ina Desai,Nishaben. Aluparatha. is. very. niceðŸ‘ðŸ‘ðŸ‘,2
UgjOPIpw47Ydi3gCoAEC,azeem ansari,very good,3
Ugj2pnts9S2NnXgCoAEC,Saidu Sayyed,I like is aloo paratha I am First time aloo Partha bohot accha bana is a very Thank you,1
Ugh_rJEL6q7XAHgCoAEC,ruchi jha,like u,4
UggzkCEgmD3vVHgCoAEC,Jiyaul Mansuri,gobi ke parathaâ˜º,6
UggjrmGHmH7nN3gCoAEC,SAMVIMED 9648391030,Thanks Mam,1
Ugj7oLOKkx6bLngCoAEC,Vandana Kumari,hlo mam apki raspei mujhe bhut pasand aati h mujhe jab b kuch bnana hota h to Mai apke vedeo dekhti hu thanks mam apne mujhe khana bnana sikha diya,5
UgjGPY9vc0N1u3gCoAEC,RoccoBoZZ,dreckige schluch skype:KansRack,6
UgiR7h-lkZYXxXgCoAEC,Nikitha Bhati,no reply for my message:(,6
Ugh7wFFnbxFs3ngCoAEC,sapna s,"thankyou i have learnt a lot from you 
i really love the way you explain all the steps in easy ...",5
Ugg3zpLFTfjir3gCoAEC,Zeeniya Kwd,very good parate,2
Ugjyxs80l5Lui3gCoAEC,Imran Khan,Thanks,1
UggvP8L-mszhTHgCoAEC,sarkar sarkar,Good,3
UggoQ6b8GHl4mngCoAEC,Sonam Iram,aalu paratha mujhse hamesha phat jata hai plz kuch sahi tarkeeb bataiye,7
UghjRIxT7g9WMHgCoAEC,Lingavati Kalekar,"so nice,easy & tasty receipe",2
Ugj7R6phPs7TwngCoAEC,Nikish Aubeeluck,"love the way she talks , teaching like a mother  <3",4
Ugjk_D5-xEEfwngCoAEC,suma achar,using more oil... now a days no one wil prefer more oil in any recipes...dont mind please...,6
UggCMVSfPQD_2XgCoAEC,Tayar Mama,wow..... I just learn how to cook all this from you... it's awsm... thanks,5
UggcnE6eAIvoOngCoAEC,BeFikar ProTik,Awesome,3
UgjwEiUgho3EhXgCoAEC,faiz ali,very tasty maza aa gaya,2
Ugjwu-vjhbNH-3gCoAEC,Panchal B,G8 video...just to ask have you used Red atta or White atta ??,5
UgjEtmiu2wJLZngCoAEC,Amna bai,thnk u very much ........it was too helpful.......keep uploading....ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜,1
UgjfXhhzroi0dHgCoAEC,Vaishali Bhadale,nice,3
UginTb2Kwe3qeXgCoAEC,Soman Dhk,I try that and  I successful,6
Ugg37RjyQfh2PngCoAEC,sandhya mongolian,didi hari methika paratha kese banate he,6
Ugxg3VBsNzJ-dd1VdeR4AaABAg,Sowmya Sgowda,paratha super mam,2
UgxUKDhW6v8Ya6C6Dv54AaABAg,Awenge r,good,3
UgyicmrBWVpiu01GizB4AaABAg,dipak sanjel,so swt,4
Ugyivl7pBWqW70jQw594AaABAg,Shaikh Affu,aunty is soo sweet ðŸ˜˜,4
UgzB8adUo6c6REfjWUl4AaABAg,Pournima Gurav,u make it sound very easy.... moreover ur videos  encourage an amateur  to cook. I use to hate  going in d kitchen but  ur cooking skills  made  me conquer  my fear.  Thank You nisha ji.  u r a savior,5
UgyzElclc7-wu4-WbdZ4AaABAg,Muthukur Shabbir,Super recipe thanku,5
UgyYGynAMEPpaBML76h4AaABAg,Zainab Kazmi,wow,3
UgzP4lg7xuLIKg3Cnup4AaABAg,Satendra Kumar,tastyðŸ˜œðŸ˜œ,2
UgySwXfwwyBAFUVQj4l4AaABAg,Aman Raj,Mai bhaut badhi fan ho Kyu ki aap accha cooker hai apaka dish tasty hohta hai,4
UgwP-gJbLobqaP9zHrp4AaABAg,Aman Raj,hi didi,6
Ugz2LAdkPffokPxHjdx4AaABAg,NAMRATA MAKODE,wow super,3
UgyCqOrIOLXr66ry0WN4AaABAg,Tilottama Pradhan,your recipes are so yummy maam,2
Ugg7qFb3Y4dmxXgCoAEC,Village Food Cooking,nice videos,3
UgiO0CxEeX3yJHgCoAEC,Nitesh Rajput,nice mam,3
Ugj6u9r04YMEPngCoAEC,Baby Girl,wow,3
Ugg8Ad4wk-H6N3gCoAEC,Mohammed Maaz,mam app ingredients jo vhaiye neeche likh dijiye topic ke saat asani hogi,6
Uggc8grN1w7kH3gCoAEC,Konica Gedam,i want to add a tips if nisha madam permits........i had just grated all boiled potato and mix all other ingredients and it helps me to make good semi chunky and smooth mix..and quite helpful in rolling chapatis...,6
UgjwwOFvwsLmhXgCoAEC,kriti p,really amazing madam... me kelet try khup chhan banlet,4
Ugggk-EDW4IYx3gCoAEC,Ricky Rider,mam yu are very expert....the worst thing  for me is the rolling proces its very hhard,4
Ugg43F_CJ0AQWngCoAEC,Vimalk1974 Passi,"thnx mam....
ðŸ‘ŒðŸ‘Œ",1
UgjWZG3MUK7-u3gCoAEC,super girl nazia,so testy recipe love it so much.,2
UgiYTa7UkcW_XngCoAEC,jenifer yasmin,bahat acha recipe hai,2
Ughj48h6xrlleXgCoAEC,Prashant Bhatti,thank you Madam....this really helped for people like us who are out of India and have not many options to eat....i tried and it is delicious!!!,5
Ugi2I2E8E8STZ3gCoAEC,Ranu Gehlot,nice aloo ke parathe Nisha Maa,2
Ugg8pwWjC-kywXgCoAEC,Ariana Mix,I tried this and it turned out very tasty thankyou for the recipe nisha ms,5
UghvKiu0Cc80dngCoAEC,Salma ghafoori77 Ghafoori,thnx a lot mam ur recipe helped me lot n was vry tasty when I prepared it.I love aloo paratha n dono how to prepare but de way u explained was too easy thnx,5
Ugg9rVXh6L9JSngCoAEC,Apurva Being Creative,"Thanks Nishaji. Meri mom ko bilkun pasand nahi the parathe, par  ye recipe dekhkar jab maine banaye...toh mom ko itne pasand aaye ki ab phir banane ke liye bol rahi hai.
BOHOT HI ACHHE BANE THEðŸ˜‹ðŸ˜‹",1
UghYZpzggxuWC3gCoAEC,Anjali Singh,you explain very clearly,4
UgivSyFl3GqsTngCoAEC,v shiva,"its really super mam.....thankssss
all your recipes are super....",5
UghPQ6WED-BjyXgCoAEC,huma fatima,"hello nisha,ive tried ur alo paratha n it was just awesome,i just love u n ofcourse ur recipes.",5
UgjZ-vkCxf5FbXgCoAEC,Payel Das,Mam masala kya roasted he?,7
UgiA7h4KWGwTwngCoAEC,Rajib Dutta,Lot of Oil,6
UghXtlPFiKXrmHgCoAEC,raj kumar,Your cooking is very well,4
Ugijsul3OU8CaXgCoAEC,Deepa Mehtari,wow mam it is amazing & ur so sweet mam thank you for delicious recipes.: ),5
UghPlITCtzrw4XgCoAEC,Shrutika Naikwade,yummy recipe,2
Ugj76CzMQOAgkngCoAEC,Kyadam Nagamani,ok,6
UggI5pp6GONzxngCoAEC,Chandini,nice way u present...... i like u r way of lang.............,4
UgivYTUK8OkMAHgCoAEC,Asha Behera,great mam...... think you so much mam ............. so nice,4
UgiYyOY14nWf-ngCoAEC,Prativa Send,main parathe Daba k badha rahi thi mera alu bahr nikal gaya... aur alu parathe kharap ho gaya..ðŸ˜­,6
UghCS-iSfpenIngCoAEC,dhani okram,Thank you ma'am thank you so...much ðŸ˜Š,1
Ugjgt_xxuXFApHgCoAEC,Ganapathi Subramanian Mythili,veritys of parathas  on youtube,6
UgiXj_O2kFywX3gCoAEC,Edie Lahe,Thank you mam. ðŸ˜Š,1
UghFgeTIAVhwdXgCoAEC,Tiger In the Desert,"You have a motherly approach to teaching us how to cook. :) A really beautiful, feel-good factor when watching this video and I found myself smiling throughout it. Thank you so much.  :)",5
Ughc9PZcPN-zxXgCoAEC,Sultan Ansari,thanks,1
UgiBTA--FStIBXgCoAEC,SSF qamsa,hi ma'am i made this paratha it was tasty... but one mistake was ther that was saltðŸ˜Š,6
Ugh0dwRnOtitvHgCoAEC,siddhi maharjan,Thanks so much,1
Uggt0XP8siOmSngCoAEC,Emerson Vadivel,Very nice,3
Ugho1ORdibCMi3gCoAEC,Aman Mani,aunty namaÃŸte my mom loves you,6
Ugjhp5XqMmFTDngCoAEC,Anwi Shukla Himanshi,thank u 4 this,1
Ugg7lEbe9wZjXXgCoAEC,Radha Patro,thanks,1
UggTjjfsmXDgTXgCoAEC,lovely aggarwal,nice,3
UggdwDF1N4CKSngCoAEC,rupa shree,thank you nishaji for a neat explanation. ...,5
Ugg3qGgvBd3npHgCoAEC,Radha Patro,allu paratha me pyas or garlic dalne se acha lagega kya,7
UghOT6Xfppw9aHgCoAEC,Pinky Dwivedi,very nice nisha ji,3
UggaClUgAoko8ngCoAEC,Rihana Sultana,good,3
UggM5Q9-7phkHHgCoAEC,SSF qamsa,Hi ma'am... i luv ur recipes... i really like n enjoy it... for every recipe I'll follow u only thanku ma'am for recipes... I'm learning how to cook foodðŸ˜Š,5
Ugh7hQY9H2J753gCoAEC,Chhagan Lal Sahu,very testy,2
UgiOYLwaDO7I8XgCoAEC,sanu mondal,just awesome,3
UghN-5zALmlWgXgCoAEC,Zainub Yousuf,nice nisha,3
UggztrsLXouqrngCoAEC,Sushma Sharma,aapka watsap no plz,6
UghcxF-oVtNycXgCoAEC,Sushma Sharma,aap mujhe bahut acche lagte ho or aapki recipe bhi,5
UgjqU6s7cVowVXgCoAEC,Sheza Mohiuddin,"I am Seriously in Love With You And Your Receipes .. <3
Much Respect From Pakistan .. :)",4
Ugi-O8wsaKu5-HgCoAEC,Inder Mann,very easy,2
UghTzLVOD7vfS3gCoAEC,Joseph Agriya,aaj ka taja khabar India news,6
UgiqsoNpDF7h8ngCoAEC,Alice world,Very good mam,3
Ugj9o9D7pu7QYngCoAEC,Dnyanesh Shinde,mam paratha very nice thanks,5
UghN6IvwwRKfm3gCoAEC,ajay sharma,nice,3
UgjnuKRk8fGGx3gCoAEC,sumukhvshankar sumukhvshankar,tried it. it came perfect,6
UgiYc71G7ay2-XgCoAEC,Chandrashekar JV,yum yum ðŸ˜šðŸ˜ðŸ˜,2
UghqvlsiGlhipngCoAEC,Priyanka Madhukar,It's very easy to make prathaaa. thnk u mam for your recipe..,5
Ugh4wSg5-lWOfXgCoAEC,Zahid MIrza,I love,6
UggCWlKA3CEPF3gCoAEC,Zahid MIrza,excellent cook and explain,4
UggoGpeMzrK80XgCoAEC,Govind Charan,madam...you r the best...better then sanjeev kappor,4
UggMjg2oxn7Sx3gCoAEC,Nirosha Liyanage,aapko bahut bahut shukriya mam,1
UgifHeE6ob_VC3gCoAEC,Vishu More,awesome Nisha ji,3
UgjxhCHnxd1NpngCoAEC,Sabiha Shaikh,already guna hua atta use kr sktr h kya plz reply,7
UghqnkFShVBK5ngCoAEC,Suvendu Kumar Sahoo,mam bahat achha laga try kar ke,6
UghgmigGtaliB3gCoAEC,Mimi Mudeheq,The way she smile and talk is like my mother is talking very cute she is god bless you.,4
UghYIN9TgiRBVngCoAEC,Maya world,"mein abhi banaungi..will know you the result mam...
thank you",1
UgicvrfKhvhG6XgCoAEC,Shaikh Ruma,nice mam thankyou,5
UghEL8IpLLSsoHgCoAEC,umaima ahmad,I like that,6
Ugj2cSs_QAdXWXgCoAEC,dada karande,meri wife ne patta gobhi ke parathe banaye lekin usme se stuffing bahar aa rahi thi wo thik se bel bhi nahi rahe the. aisa q?,7
UgjOILjQtBokEHgCoAEC,dada karande,hiii nisha ji,6
Ugi230RgT1IaaXgCoAEC,Jiya Mirza,Loved it,6
UgjKcpyCEKHC33gCoAEC,Zuhaib Ashraf,now I want one,6
UghPBUNJEsh9dXgCoAEC,Bhagvati Varmora,pizza me oregano or mix hubz in mese kya dalna chaiye.kya dalne se zyada acha rahega.,7
Ugjq19KuSE0GXXgCoAEC,Swastika,Aunty poora material bahar aa jata h belte time.. Mjhe cooking achhe se nhii aati.. Apki saari recipes bht simple or achhi hoti h par aloo paratha nhi bn paa raha aapke jaisa pls help,7
UghxXOmNHmxZ4XgCoAEC,Bhagvati Varmora,nishaji agar koi reshipes banati ho to turant apki reshipes  dekhti hu.koi dikat bhi nai hoti.aor ap simply  sab batati hai.,5
UgjpHGtI2JOal3gCoAEC,parag shende,can u show how to make soya chuncks ?,6
UggTUkJjC5753HgCoAEC,Babby Mallick,Bahut tasti aur Bahut mazedaar.,2
Ugg8PUIbf_w2LHgCoAEC,Deepak Gujar,thanks Nishaji maine aap k bahot recipes banaye hai. bahot tasty banta sb. hum sb ki dua aap ko.,5
UgjlgTPDxdaxTXgCoAEC,Jigar patel,"great mam , thank you so much.... u cleared all my doubts....",5
UgiqsDuOC7pOHHgCoAEC,Arti Arya,yummy ðŸ˜Š,2
UgjFxyLBEsnuXHgCoAEC,asif amin,Thanks. ...,1
UghPx0CA4JJ0vHgCoAEC,Azhar Ali,nice mam,3
Ughlb3vh4s6asngCoAEC,Yaseen Basha,Didi aap jo receipe  bola tha na also ke parathen ham ghar par try  kiya mere family  members  jo bahut pasand aye  thanks alot .,1
UgjfsVqA5Mn8ungCoAEC,Bush Jaw,you are so sweeet nishaaa g.. love u,4
UgiMQNeOBE55cXgCoAEC,Tye Hdy,thank you,1
Ugiv-6dYBu375XgCoAEC,Tye Hdy,love you mem,6
Ugg76UDp349EK3gCoAEC,Anshuman Tripathi,ANS THANX FOR THE TIPS,1
UggbSMKg0jDBBHgCoAEC,Anshuman Tripathi,NYC RECEPIE MAM,2
UgjqvrQHmCqm6XgCoAEC,Ayesha Shaikh,I love to watch  your recipes .thank u mam,1
UggwY6JqGLtc6XgCoAEC,Ayesha Shaikh,"Thankx for guiding mam
I love your all recipes man",5
Ugjgg8skIMpVVHgCoAEC,HALIMA SAWANI,Your recipes r very nice maam,2
UghJdDfnB6GkTXgCoAEC,satinder singh,mam aap bahut achha batate h aapki video bahut achhi hoti h or asani se smz aa jata h,5
UgiOyIcTxE0TRngCoAEC,yogita kamble,nice very nice paratha anti.,2
Ugh34eZwDGtWFngCoAEC,Sutanu Hazra,mam apka video accha laga,3
UgjMA4_WEaJUQXgCoAEC,Nisha Kumari,Biryani,6
UgiNP7mcyPKcfXgCoAEC,tabish chougle,mera ek sawal hai Nisha ji ki paratha ka Aata raat ko goond kar fridge mai rakhe jaye aur subhan banaya jaye to chalega,7
Ugi4sIVQCIyLGHgCoAEC,Chanda Singh,Mujha khana banane ka shauk bahot hai lakin kitche apliancepura nahi hai,6
UghdLvgiR3o8NHgCoAEC,Shobha Shukla,ekdam easy ...i luv your recipe mam,2
UghCUm172QhYQngCoAEC,Surendra Pandey,i am Fan of your,4
UgiQafSlFGBi8ngCoAEC,Mohd Faizan,nice receipe  allðŸ‘Œ,2
UghFuX3cgNbZK3gCoAEC,rai asmi,thank you dd,1
